device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcIvid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.3,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcIvid,The internal classified VLAN ID for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcNniPortList,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.4,column,textual-convention,VTSSPortList,,,read-write,yes,no,evcConfigEvcNniPortList,List of NNI ports for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcLearning,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.5,column,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcLearning,Enable or disable MAC address learning for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcPolicerOp,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.6,column,textual-convention,VTSSevcPolicerOp,,,read-write,yes,no,evcConfigEvcPolicerOp,Policer operator for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcPolicerId,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.7,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcPolicerId,Policer ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcUniVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.8,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcUniVid,The VLAN ID used in the outer tag on the UNI. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcUniVid' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItAddType,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.9,column,textual-convention,VTSSevcInnerTagType,,,read-write,yes,no,evcConfigEvcItAddType,The tag type for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItInnerVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.10,column,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcItInnerVid,Enable inner VLAN ID for EVC classification. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItAddVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.11,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcItAddVid,The VLAN ID for the inner tag pushed This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItAddPcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.12,column,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcItAddPcpDeiPreserve,Enable PCP/DEI preservation for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is Tru
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItAddPcp,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.13,column,unsigned32,,,,read-write,yes,no,evcConfigEvcItAddPcp,The PCP value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcItAddDei,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.14,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEvcItAddDei,The DEI value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcLeafVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.15,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcLeafVid,The leaf VLAN ID used in the outer tag for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcLeafIvid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.16,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcLeafIvid,The leaf internal classified VLAN ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcLeafPortList,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.17,column,textual-convention,VTSSPortList,,,read-write,yes,no,evcConfigEvcLeafPortList,List of leaf ports for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcAction,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.10000,column,textual-convention,VTSSRowEditorState,,,read-write,yes,no,evcConfigEvcAction,Action
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorEvcId,1.3.6.1.4.1.5468.100.62.1.2.4.2.1,scalar,integer,,,,read-write,yes,no,evcConfigEvcTableRowEditorEvcId,"EVC ID, allowed range is [0,EvcMax[."
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.2,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorVid,The VLAN ID used in the outer tag for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorIvid,1.3.6.1.4.1.5468.100.62.1.2.4.2.3,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorIvid,The internal classified VLAN ID for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorNniPortList,1.3.6.1.4.1.5468.100.62.1.2.4.2.4,scalar,textual-convention,VTSSPortList,,,read-write,yes,no,evcConfigEvcTableRowEditorNniPortList,List of NNI ports for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLearning,1.3.6.1.4.1.5468.100.62.1.2.4.2.5,scalar,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcTableRowEditorLearning,Enable or disable MAC address learning for the EVC.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorPolicerOp,1.3.6.1.4.1.5468.100.62.1.2.4.2.6,scalar,textual-convention,VTSSevcPolicerOp,,,read-write,yes,no,evcConfigEvcTableRowEditorPolicerOp,Policer operator for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorPolicerId,1.3.6.1.4.1.5468.100.62.1.2.4.2.7,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorPolicerId,Policer ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcPolicer' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorUniVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.8,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorUniVid,The VLAN ID used in the outer tag on the UNI. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcUniVid' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddType,1.3.6.1.4.1.5468.100.62.1.2.4.2.9,scalar,textual-convention,VTSSevcInnerTagType,,,read-write,yes,no,evcConfigEvcTableRowEditorItAddType,The tag type for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItInnerVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.10,scalar,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcTableRowEditorItInnerVid,Enable inner VLAN ID for EVC classification. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.11,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorItAddVid,The VLAN ID for the inner tag pushed This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddPcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.2.4.2.12,scalar,boolean,TruthValue,,,read-write,yes,no,evcConfigEvcTableRowEditorItAddPcpDeiPreserve,Enable PCP/DEI preservation for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is Tru
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddPcp,1.3.6.1.4.1.5468.100.62.1.2.4.2.13,scalar,unsigned32,,,,read-write,yes,no,evcConfigEvcTableRowEditorItAddPcp,The PCP value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorItAddDei,1.3.6.1.4.1.5468.100.62.1.2.4.2.14,scalar,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEvcTableRowEditorItAddDei,The DEI value for the inner tag pushed. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcItAdd' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafVid,1.3.6.1.4.1.5468.100.62.1.2.4.2.15,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorLeafVid,The leaf VLAN ID used in the outer tag for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafIvid,1.3.6.1.4.1.5468.100.62.1.2.4.2.16,scalar,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcTableRowEditorLeafIvid,The leaf internal classified VLAN ID for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorLeafPortList,1.3.6.1.4.1.5468.100.62.1.2.4.2.17,scalar,textual-convention,VTSSPortList,,,read-write,yes,no,evcConfigEvcTableRowEditorLeafPortList,List of leaf ports for the EVC. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEvcETree' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcTableRowEditorAction,1.3.6.1.4.1.5468.100.62.1.2.4.2.10000,scalar,textual-convention,VTSSRowEditorState,,,read-write,yes,no,evcConfigEvcTableRowEditorAction,Action
switch,ML540M-EVC-MIB,ml540mEvcConfigEceEceId,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.1,column,integer,,,,not-accessible,no,yes,evcConfigEceEceId,"ECE ID, allowed range is [1,EceMax]."
switch,ML540M-EVC-MIB,ml540mEvcConfigEceNextId,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.2,column,unsigned32,,,,read-write,yes,no,evcConfigEceNextId,The ID of the next ECE.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceAdvLookup,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.3,column,boolean,TruthValue,,,read-write,yes,no,evcConfigEceAdvLookup,Enable advanced ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceAdvLookup' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceUniPortList,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.4,column,textual-convention,VTSSPortList,,,read-write,yes,no,evcConfigEceUniPortList,List of UNI ports for the ECE.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSrcMac,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.10,column,mac-address,MacAddress,,,read-write,yes,no,evcConfigEceSrcMac,The source MAC address to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcMac' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSrcMacMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.11,column,mac-address,MacAddress,,,read-write,yes,no,evcConfigEceSrcMacMask,The source MAC address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSrcMac' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceDestMacType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.12,column,textual-convention,VTSSDestMacType,,,read-write,yes,no,evcConfigEceDestMacType,The destination MAC address type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMacType' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceDestMac,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.13,column,mac-address,MacAddress,,,read-write,yes,no,evcConfigEceDestMac,The destination MAC address to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMac' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceDestMacMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.14,column,mac-address,MacAddress,,,read-write,yes,no,evcConfigEceDestMacMask,The destination MAC address mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceDestMac' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.20,column,textual-convention,VTSSVlanTagType,,,read-write,yes,no,evcConfigEceOtMatchType,The outer tag type to match.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchVid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.21,column,unsigned32,,,,read-write,yes,no,evcConfigEceOtMatchVid,The outer tag VLAN ID range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most signi
switch,ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchPcp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.22,column,textual-convention,VTSSVlanTagPriority,,,read-write,yes,no,evcConfigEceOtMatchPcp,The outer tag PCP to match.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceOtMatchDei,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.23,column,textual-convention,VTSSBitType,,,read-write,yes,no,evcConfigEceOtMatchDei,The outer tag DEI to match.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceItMatchType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.30,column,textual-convention,VTSSVlanTagType,,,read-write,yes,no,evcConfigEceItMatchType,The inner tag type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceItMatchVid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.31,column,unsigned32,,,,read-write,yes,no,evcConfigEceItMatchVid,The inner tag VLAN ID range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most signi
switch,ML540M-EVC-MIB,ml540mEvcConfigEceItMatchPcp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.32,column,textual-convention,VTSSVlanTagPriority,,,read-write,yes,no,evcConfigEceItMatchPcp,The inner tag PCP to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceItMatchDei,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.33,column,textual-convention,VTSSBitType,,,read-write,yes,no,evcConfigEceItMatchDei,The inner tag DEI to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceInnerTag' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceFrameType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.50,column,textual-convention,VTSSevcFrameType,frames,description text,read-write,yes,no,evcConfigEceFrameType,The ECE frame type.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceEtype,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.100,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceEtype,The Ethernet Type to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceEtypeMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.101,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceEtypeMask,The Ethernet Type mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceEtypeData,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.102,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceEtypeData,The Ethernet Type data to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceEtypeDataMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.103,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceEtypeDataMask,The Ethernet Type data mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceEtype' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcDsap,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.200,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcDsap,The LLC DSAP field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcDsapMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.201,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcDsapMask,The LLC DSAP mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcSsap,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.202,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcSsap,The LLC SSAP field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcSsapMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.203,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcSsapMask,The LLC SSAP mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcControl,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.204,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcControl,The LLC Control field to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcControlMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.205,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceLlcControlMask,The LLC Control mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcPid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.206,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceLlcPid,The LLC Protocol ID to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceLlcPidMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.207,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceLlcPidMask,The LLC Protocol ID mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceLlc' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSnapOui,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.300,column,unsigned32,,,,read-write,yes,no,evcConfigEceSnapOui,The SNAP OUI to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSnapOuiMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.301,column,unsigned32,,,,read-write,yes,no,evcConfigEceSnapOuiMask,The SNAP OUI mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSnapPid,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.302,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceSnapPid,The SNAP Protocol ID to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceSnapPidMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.303,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEceSnapPidMask,The SNAP Protocol ID mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceSnap' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceL2cpType,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.400,column,textual-convention,VTSSevcL2cpType,,,read-write,yes,no,evcConfigEceL2cpType,The L2CP type to match. The value 'none' is not valid for SET operations. This object is only available if the capability object 'ml540mEvcCapabilitie
switch,ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Dscp,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.500,column,unsigned32,,,,read-write,yes,no,evcConfigEceIpv4Dscp,The IPv4 DSCP range to match. The minimum value is encoded in the 16 least significant bits. The maximum value is encoded in the 16 most significant b
switch,ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Proto,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.501,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceIpv4Proto,The IPv4 protocol number to match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceIpv4ProtoMask,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.502,column,textual-convention,VTSSUnsigned8,,,read-write,yes,no,evcConfigEceIpv4ProtoMask,The IPv4 protocol mask. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpProto' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigEceIpv4Fragment,1.3.6.1.4.1.5468.100.62.1.2.5.1.1.503,column,textual-convention,VTSSBitType,,,read-write,yes,no,evcConfigEceIpv4Fragment,The IPv4 fragment match. This object is only available if the capability object 'ml540mEvcCapabilitiesHasEceIpv4Fragment' is True.
